id,order_number,user_id,created
17703,4,17518,2015-05-01 00:34:41
17811,2,10419,2015-05-01 22:07:09
17804,2,19664,2015-05-01 21:27:47
17734,1,27296,2015-05-01 05:00:55
17812,46,1332,2015-05-01 22:07:13
17828,1,14140,2015-05-02 00:47:19
17829,3,12149,2015-05-02 00:47:55
17832,29,3738,2015-05-02 00:52:39
17831,1,27384,2015-05-02 00:48:42
17793,10,3050,2015-05-01 20:16:19
23730,3,28279,2015-06-10 23:22:21
17821,2,9374,2015-05-01 23:39:06
17760,3,22908,2015-05-01 16:32:27
17713,4,16410,2015-05-01 02:19:36
17830,3,15117,2015-05-02 00:48:35
17711,1,15413,2015-05-01 01:58:37
17813,1,23566,2015-05-01 22:10:13
17750,1,24047,2015-05-01 14:57:30
17712,2,26690,2015-05-01 02:07:35
17728,2,21745,2015-05-01 03:56:41
17839,49,87,2015-05-02 02:01:59
17847,4,10070,2015-05-02 02:52:22
17825,2,15117,2015-05-02 00:24:37
17802,9,14209,2015-05-01 21:05:12
17747,6,22374,2015-05-01 14:43:16
17837,1,27391,2015-05-02 01:55:09
17755,2,872,2015-05-01 15:29:40
17842,29,277,2015-05-02 02:21:29
17843,16,11381,2015-05-02 02:25:18
17851,12,8147,2015-05-02 03:02:16
17844,5,16064,2015-05-02 02:30:09
17840,8,11150,2015-05-02 02:12:40
17857,10,14526,2015-05-02 04:18:59
17850,1,27355,2015-05-02 03:02:03
17833,10,21070,2015-05-02 01:18:27
17849,1,27400,2015-05-02 02:59:41
17892,17,16579,2015-05-02 18:06:40
17846,8,16657,2015-05-02 02:35:17
17858,10,12267,2015-05-02 04:21:46
17835,1,26694,2015-05-02 01:47:07
17984,9,12428,2015-05-03 05:31:21
20299,23,1755,2015-05-19 21:12:49
20300,33,12275,2015-05-19 21:17:32
17853,5,16164,2015-05-02 03:52:46
20322,4,4453,2015-05-19 22:52:08
17854,3,22752,2015-05-02 03:58:15
20317,5,23032,2015-05-19 22:42:46
21044,4,27020,2015-05-24 20:46:31
22058,65,1258,2015-05-31 21:14:28
22057,10,21612,2015-05-31 20:39:48
23734,59,735,2015-06-10 23:41:47
23182,1,31191,2015-06-07 20:49:16
24018,76,149,2015-06-12 22:59:08
23189,14,11150,2015-06-07 21:32:27
24211,1,32170,2015-06-14 02:09:31
24755,9,2096,2015-06-16 22:24:28
24711,15,12084,2015-06-16 20:22:25
24719,36,2665,2015-06-16 20:40:04
24782,1,33025,2015-06-16 23:37:09
24833,9,16410,2015-06-17 02:12:47
24803,1,12044,2015-06-17 00:46:04
24874,6,26610,2015-06-17 16:11:47
24880,34,10608,2015-06-17 16:48:03
24952,15,28403,2015-06-17 20:48:00
24993,10,25438,2015-06-17 23:02:18
25003,1,29863,2015-06-17 23:19:46
24903,6,26172,2015-06-17 18:15:01
25055,7,184,2015-06-18 02:12:24
25070,24,12723,2015-06-18 03:01:26
25091,3,20301,2015-06-18 04:17:28
17737,5,23117,2015-05-01 05:13:13
23735,36,22927,2015-06-10 23:45:38
20325,14,2497,2015-05-19 23:22:23
20336,5,23807,2015-05-19 23:40:41
20333,2,28239,2015-05-19 23:34:27
21053,3,13344,2015-05-24 22:10:12
22050,5,29145,2015-05-31 20:02:35
22062,16,8374,2015-05-31 21:41:13
23193,11,3758,2015-06-07 21:46:16
23190,9,21982,2015-06-07 21:35:37
23183,8,21982,2015-06-07 20:57:20
24263,4,29818,2015-06-14 16:43:54
24030,1,31890,2015-06-13 00:23:13
24040,15,1932,2015-06-13 01:36:01
24032,1,32286,2015-06-13 00:52:36
24050,1,32296,2015-06-13 02:31:44
24042,5,15604,2015-06-13 01:57:31
24041,3,12348,2015-06-13 01:41:31
24055,1,13098,2015-06-13 02:45:13
24048,1,32297,2015-06-13 02:23:59
24058,49,4510,2015-06-13 03:07:09
24037,15,10675,2015-06-13 01:17:20
24842,5,25030,2015-06-17 02:57:57
24039,1,20258,2015-06-13 01:30:26
24718,1,12065,2015-06-16 20:38:47
24875,14,14841,2015-06-17 16:14:31
24895,31,12183,2015-06-17 17:47:02
24953,3,10570,2015-06-17 20:51:16
24957,8,18768,2015-06-17 21:14:28
25004,9,19076,2015-06-17 23:23:48
17836,1,27245,2015-05-02 01:51:33
23716,1,32023,2015-06-10 22:24:17
17848,3,10369,2015-05-02 02:59:16
17756,2,24687,2015-05-01 15:36:03
17838,11,12618,2015-05-02 01:59:27
17856,6,17861,2015-05-02 04:12:47
24017,6,24651,2015-06-12 22:52:12
20363,39,4510,2015-05-20 01:38:51
17859,6,14779,2015-05-02 04:39:49
17855,1,27396,2015-05-02 04:09:51
17861,6,17488,2015-05-02 04:56:01
20345,2,19395,2015-05-20 00:10:49
17886,21,8699,2015-05-02 17:33:58
17862,1,27408,2015-05-02 04:59:35
17870,8,14398,2015-05-02 06:52:45
20339,3,13329,2015-05-19 23:45:32
17881,1,22504,2015-05-02 16:46:58
24022,12,25307,2015-06-12 23:32:18
20326,7,21366,2015-05-19 23:24:37
21054,12,27631,2015-05-24 22:21:25
22063,3,13079,2015-05-31 21:51:14
22059,1,29399,2015-05-31 21:22:25
22083,1,30783,2015-05-31 23:16:48
22061,3,14341,2015-05-31 21:34:34
23184,4,26356,2015-06-07 21:02:18
23191,6,11318,2015-06-07 21:41:39
24038,6,28581,2015-06-13 01:19:47
23942,2,2650,2015-06-12 05:18:42
24033,1,32283,2015-06-13 00:53:35
24043,24,3911,2015-06-13 01:57:54
24049,1,12465,2015-06-13 02:24:29
17860,7,17861,2015-05-02 04:40:43
17882,1,22489,2015-05-02 16:53:29
20327,9,11200,2015-05-19 23:24:40
22082,4,14361,2015-05-31 23:16:18
20351,5,8209,2015-05-20 00:33:13
22077,2,29966,2015-05-31 22:36:41
21055,1,21750,2015-05-24 22:26:37
24036,2,26592,2015-06-13 01:05:34
22049,1,30705,2015-05-31 19:55:35
23736,4,22643,2015-06-10 23:46:27
24619,12,24881,2015-06-16 15:21:59
23737,17,17002,2015-06-10 23:54:43
22053,1,30760,2015-05-31 20:10:40
24034,2,24241,2015-06-13 01:02:26
22064,2,29908,2015-05-31 21:59:43
22073,15,17002,2015-05-31 22:26:02
23185,1,31096,2015-06-07 21:03:07
24031,1,32276,2015-06-13 00:30:54
24056,1,32300,2015-06-13 02:53:07
24044,1,32291,2015-06-13 01:59:36
24051,7,12376,2015-06-13 02:32:44
24052,22,12491,2015-06-13 02:33:21
24623,3,16006,2015-06-16 15:46:13
24400,56,953,2015-06-15 02:18:33
24402,4,1034,2015-06-15 02:42:14
24884,6,31137,2015-06-17 17:13:25
24876,5,29305,2015-06-17 16:20:32
24982,15,10078,2015-06-17 22:28:14
25018,1,32190,2015-06-17 23:59:49
25056,15,9125,2015-06-18 02:13:37
17845,6,194,2015-05-02 02:31:29
23720,11,22241,2015-06-10 22:36:51
20370,24,11042,2015-05-20 02:24:26
20350,6,13644,2015-05-20 00:32:52
17852,1,27262,2015-05-02 03:23:34
20328,8,22374,2015-05-19 23:27:23
17875,1,15055,2015-05-02 15:22:51
17874,1,26252,2015-05-02 14:55:16
17863,2,3867,2015-05-02 05:02:32
17871,3,22460,2015-05-02 07:23:53
17876,1,22915,2015-05-02 15:28:27
17866,3,13722,2015-05-02 05:52:18
21048,3,1990,2015-05-24 21:07:52
17864,10,7771,2015-05-02 05:31:22
20340,5,1369,2015-05-19 23:47:55
17893,3,21433,2015-05-02 18:11:44
17887,1,16006,2015-05-02 17:39:39
20337,5,15888,2015-05-19 23:42:55
17877,1,11020,2015-05-02 15:53:03
17865,1,26965,2015-05-02 05:36:41
24035,2,30681,2015-06-13 01:03:37
22070,2,29263,2015-05-31 22:12:48
22075,1,30781,2015-05-31 22:29:47
23186,2,8439,2015-06-07 21:09:06
22060,17,14991,2015-05-31 21:27:21
23194,10,3429,2015-06-07 21:49:13
24045,1,32294,2015-06-13 02:02:30
24057,5,15290,2015-06-13 02:57:24
24053,11,18457,2015-06-13 02:33:29
24059,3,28281,2015-06-13 03:10:26
22071,5,13977,2015-05-31 22:14:37
20329,7,17391,2015-05-19 23:28:32
23738,1,30559,2015-06-10 23:56:01
20360,2,29121,2015-05-20 01:31:43
17879,1,13397,2015-05-02 16:30:00
21049,1,27469,2015-05-24 21:22:07
17636,3,27227,2015-04-30 18:31:35
17888,5,4358,2015-05-02 17:40:48
17872,7,21710,2015-05-02 10:13:49
17873,28,2818,2015-05-02 14:22:29
24024,5,28082,2015-06-12 23:45:48
17891,1,27444,2015-05-02 18:01:20
17883,2,16492,2015-05-02 16:53:31
17878,8,12740,2015-05-02 16:29:32
17885,14,587,2015-05-02 17:18:01
17894,2,25112,2015-05-02 18:38:35
22069,4,29001,2015-05-31 22:07:26
17890,1,2567,2015-05-02 17:49:26
17884,9,3589,2015-05-02 17:00:28
22078,15,16522,2015-05-31 22:40:25
17889,9,11150,2015-05-02 17:46:31
23195,3,15853,2015-06-07 21:55:34
23187,1,21969,2015-06-07 21:10:22
24061,1,32303,2015-06-13 03:28:56
24046,2,27479,2015-06-13 02:03:11
24060,3,2310,2015-06-13 03:13:16
24397,44,1850,2015-06-15 01:48:45
24054,5,26801,2015-06-13 02:37:32
24739,18,12365,2015-06-16 21:41:22
24796,9,24849,2015-06-17 00:29:40
24850,51,4510,2015-06-17 03:45:57
17880,14,4514,2015-05-02 16:46:56
17834,1,27365,2015-05-02 01:26:46
17900,1,14152,2015-05-02 19:30:05
17901,64,344,2015-05-02 19:33:18
17895,3,22248,2015-05-02 18:49:58
17907,9,14210,2015-05-02 20:25:23
17897,1,27464,2015-05-02 19:15:35
17924,31,11742,2015-05-02 21:28:43
17906,1,26889,2015-05-02 20:21:39
17899,1,14869,2015-05-02 19:24:47
17905,1,27474,2015-05-02 20:17:52
17913,2,15037,2015-05-02 20:48:31
17914,21,15077,2015-05-02 20:49:22
17911,16,11678,2015-05-02 20:42:32
17917,1,27483,2015-05-02 21:05:30
17918,1,27299,2015-05-02 21:05:56
17904,1,24241,2015-05-02 20:12:26
17898,3,23500,2015-05-02 19:22:33
17921,4,12234,2015-05-02 21:20:05
17920,1,27289,2015-05-02 21:10:54
17926,19,14146,2015-05-02 21:51:25
17927,2,25542,2015-05-02 21:57:14
17923,1,27486,2015-05-02 21:26:35
17932,1,27490,2015-05-02 22:36:35
17933,7,7500,2015-05-02 22:36:39
17922,9,10675,2015-05-02 21:26:19
17925,10,16522,2015-05-02 21:46:06
17928,23,15747,2015-05-02 22:00:18
17902,1,17463,2015-05-02 19:56:25
17919,4,15740,2015-05-02 21:07:29
17985,24,9143,2015-05-03 05:36:10
17916,22,15077,2015-05-02 20:59:51
23717,2,30524,2015-06-10 22:24:36
17908,6,20918,2015-05-02 20:32:30
17915,3,2986,2015-05-02 20:57:16
17805,1,25700,2015-05-01 21:28:15
20331,15,14991,2015-05-19 23:33:18
17931,12,4118,2015-05-02 22:36:28
17896,1,507,2015-05-02 19:09:51
17909,1,8990,2015-05-02 20:35:49
21056,1,29944,2015-05-24 22:35:28
17930,4,16904,2015-05-02 22:13:32
17934,18,7258,2015-05-02 22:38:32
17935,9,18844,2015-05-02 22:45:44
17947,2,1015,2015-05-02 23:57:02
17944,2,25021,2015-05-02 23:39:14
17945,9,2066,2015-05-02 23:43:54
17939,2,16205,2015-05-02 23:17:25
17953,11,13300,2015-05-03 00:26:12
17936,4,12711,2015-05-02 23:10:01
17941,2,18542,2015-05-02 23:30:00
17937,1,18333,2015-05-02 23:13:56
17946,5,23084,2015-05-02 23:50:47
17949,3,14685,2015-05-02 23:58:21
17954,20,2663,2015-05-03 00:30:47
17952,10,9125,2015-05-03 00:23:20
17955,3,23815,2015-05-03 00:31:12
17950,8,12226,2015-05-03 00:06:43
17940,2,24170,2015-05-02 23:24:34
17938,10,20340,2015-05-02 23:15:46
17942,26,14199,2015-05-02 23:38:25
17943,8,11200,2015-05-02 23:38:31
17951,3,25021,2015-05-03 00:21:50
17957,1,27510,2015-05-03 00:42:46
17967,2,24921,2015-05-03 01:52:12
17841,4,12258,2015-05-02 02:18:02
17903,1,27463,2015-05-02 20:08:31
17958,5,19275,2015-05-03 00:43:53
17959,15,15182,2015-05-03 00:50:47
17962,2,15297,2015-05-03 01:07:26
17963,3,25577,2015-05-03 01:36:35
17964,7,11473,2015-05-03 01:41:03
17972,3,24955,2015-05-03 02:23:19
17968,8,4486,2015-05-03 01:52:28
17974,3,561,2015-05-03 02:39:03
17977,1,24966,2015-05-03 03:05:51
17976,4,3726,2015-05-03 02:55:35
17966,32,1748,2015-05-03 01:46:27
17929,8,23149,2015-05-02 22:08:12
17910,1,17803,2015-05-02 20:39:03
17971,1,27514,2015-05-03 02:22:45
17969,3,10317,2015-05-03 01:57:51
17975,1,23067,2015-05-03 02:52:15
17961,3,25541,2015-05-03 01:04:03
17970,5,4351,2015-05-03 02:17:36
17981,3,14361,2015-05-03 04:18:28
17973,5,22000,2015-05-03 02:25:21
17983,4,25875,2015-05-03 04:49:37
17965,2,16071,2015-05-03 01:44:16
17956,1,25016,2015-05-03 00:36:04
17979,3,10677,2015-05-03 04:02:00
17982,4,22965,2015-05-03 04:24:46
17978,13,1688,2015-05-03 03:44:17
17999,9,11610,2015-05-03 15:52:57
17996,10,12304,2015-05-03 15:21:41
18004,2,25884,2015-05-03 17:12:08
17980,4,7761,2015-05-03 04:04:47
17960,69,12205,2015-05-03 01:02:22
18005,9,2611,2015-05-03 17:16:48
18002,3,1295,2015-05-03 16:49:15
17994,11,7208,2015-05-03 13:54:30
17548,8,10501,2015-04-30 00:36:24
18015,9,23673,2015-05-03 18:02:31
17995,5,8397,2015-05-03 15:08:39
18009,1,27558,2015-05-03 17:43:27
17998,2,632,2015-05-03 15:34:13
17988,4,885,2015-05-03 07:56:16
18010,1,26665,2015-05-03 17:43:40
18025,12,22927,2015-05-03 18:54:45
18023,6,15560,2015-05-03 18:39:35
18024,17,7635,2015-05-03 18:53:43
17990,3,23558,2015-05-03 10:19:12
18006,7,3038,2015-05-03 17:18:46
18018,45,4609,2015-05-03 18:19:26
18014,52,640,2015-05-03 17:59:03
18019,10,15295,2015-05-03 18:23:10
17987,2,26724,2015-05-03 06:05:27
17989,2,27490,2015-05-03 08:25:19
18122,8,8066,2015-05-04 15:39:06
18001,4,7326,2015-05-03 16:07:10
17997,11,11138,2015-05-03 15:30:09
18003,11,16540,2015-05-03 17:08:28
20309,13,11822,2015-05-19 22:11:21
18020,3,4551,2015-05-03 18:25:37
18017,4,472,2015-05-03 18:15:17
18027,55,1258,2015-05-03 19:07:51
17948,1,27376,2015-05-02 23:57:09
18032,2,13551,2015-05-03 19:57:21
18036,5,17222,2015-05-03 20:31:35
17986,10,11751,2015-05-03 05:54:10
18038,10,12467,2015-05-03 20:35:44
18035,2,27365,2015-05-03 20:21:30
18047,11,9401,2015-05-03 21:12:19
18033,3,25376,2015-05-03 20:01:25
18039,3,20470,2015-05-03 20:37:19
18044,2,11544,2015-05-03 21:05:30
18054,4,12569,2015-05-03 21:46:52
18046,1,24397,2015-05-03 21:11:48
18041,5,20796,2015-05-03 20:40:26
18043,23,2466,2015-05-03 20:51:22
18045,5,22826,2015-05-03 21:07:26
18048,1,16360,2015-05-03 21:13:40
18029,21,13697,2015-05-03 19:25:06
18057,8,3953,2015-05-03 21:58:14
18056,7,17867,2015-05-03 21:54:14
18051,2,25823,2015-05-03 21:29:50
18037,4,19355,2015-05-03 20:35:01
18052,1,26716,2015-05-03 21:34:27
18055,1,27569,2015-05-03 21:53:31
18034,7,13971,2015-05-03 20:02:18
18042,8,16995,2015-05-03 20:49:16
18165,3,21549,2015-05-04 19:17:39
18040,12,9347,2015-05-03 20:38:12
17520,1,27120,2015-04-29 21:00:18
20361,1,29199,2015-05-20 01:33:14
18030,1,27537,2015-05-03 19:27:18
22072,2,26845,2015-05-31 22:16:19
18026,38,1850,2015-05-03 19:07:45
18061,29,2823,2015-05-03 22:25:29
18058,3,13385,2015-05-03 22:08:46
18067,23,15077,2015-05-03 22:45:52
18073,10,4370,2015-05-03 23:04:50
18059,6,23801,2015-05-03 22:09:36
18069,11,3532,2015-05-03 22:53:19
18074,5,17922,2015-05-03 23:06:00
18070,5,19042,2015-05-03 23:02:35
18072,6,25068,2015-05-03 23:03:51
18075,1,20149,2015-05-03 23:06:19
18078,6,10834,2015-05-03 23:13:23
18065,2,10342,2015-05-03 22:39:44
18076,21,7640,2015-05-03 23:09:34
18066,21,1225,2015-05-03 22:42:55
18077,11,12554,2015-05-03 23:13:13
18071,15,8873,2015-05-03 23:03:05
18083,6,4544,2015-05-03 23:28:59
18086,1,27517,2015-05-04 00:01:20
18084,3,13832,2015-05-03 23:40:20
18063,6,15741,2015-05-03 22:30:14
18062,1,27501,2015-05-03 22:28:48
18080,1,27451,2015-05-03 23:24:17
18085,3,25621,2015-05-03 23:45:50
18064,5,19022,2015-05-03 22:36:23
23727,2,31150,2015-06-10 23:08:22
18068,9,12757,2015-05-03 22:50:13
18053,7,11062,2015-05-03 21:43:49
18081,2,26000,2015-05-03 23:24:19
18089,15,858,2015-05-04 00:23:21
18091,1,27576,2015-05-04 00:56:16
18090,22,272,2015-05-04 00:31:32
18092,1,25030,2015-05-04 01:20:00
18093,3,16017,2015-05-04 01:23:52
18082,2,27338,2015-05-03 23:28:47
18097,3,23932,2015-05-04 01:44:09
18094,11,7364,2015-05-04 01:25:49
17912,1,27479,2015-05-02 20:47:03
18098,11,11745,2015-05-04 01:49:18
18100,15,13939,2015-05-04 02:19:28
18096,8,12037,2015-05-04 01:36:55
18099,3,1839,2015-05-04 02:19:10
18104,4,22752,2015-05-04 03:19:31
18102,7,2229,2015-05-04 02:58:45
18101,4,15496,2015-05-04 02:49:17
18103,22,13697,2015-05-04 03:01:08
18117,28,2135,2015-05-04 13:32:01
18107,15,12723,2015-05-04 04:37:41
18111,10,18844,2015-05-04 05:59:03
18112,2,184,2015-05-04 06:20:07
18109,12,17730,2015-05-04 05:12:23
21061,1,12111,2015-05-24 23:18:42
18108,3,22193,2015-05-04 05:00:21
18113,3,19126,2015-05-04 06:52:32
18115,1,27614,2015-05-04 09:17:00
18095,4,24793,2015-05-04 01:29:00
18088,9,10078,2015-05-04 00:19:26
18087,6,22241,2015-05-04 00:04:20
18128,6,19235,2015-05-04 17:12:49
18123,1,27241,2015-05-04 15:55:38
18129,1,11116,2015-05-04 17:18:14
18121,3,22159,2015-05-04 15:31:32
18119,6,19181,2015-05-04 15:11:58
18127,13,20382,2015-05-04 16:48:11
18124,1,26782,2015-05-04 16:09:01
18138,14,8340,2015-05-04 17:49:37
18130,9,15566,2015-05-04 17:24:34
18141,1,27630,2015-05-04 18:01:03
18135,7,4384,2015-05-04 17:38:02
18150,3,12330,2015-05-04 18:21:44
18142,1,27401,2015-05-04 18:01:23
18151,2,26753,2015-05-04 18:28:44
18118,2,26688,2015-05-04 13:42:53
18152,3,11844,2015-05-04 18:29:55
18125,5,2822,2015-05-04 16:27:58
18148,11,9846,2015-05-04 18:20:48
18167,2,21302,2015-05-04 19:27:41
18126,6,13824,2015-05-04 16:44:08
18155,1,27272,2015-05-04 18:35:42
18136,7,18143,2015-05-04 17:38:09
18182,1,27123,2015-05-04 20:39:38
18145,7,14535,2015-05-04 18:12:12
18146,11,20856,2015-05-04 18:13:19
18192,5,13800,2015-05-04 21:26:31
18137,9,13928,2015-05-04 17:39:24
18133,5,12317,2015-05-04 17:36:19
18410,10,7746,2015-05-05 21:58:06
18114,1,14069,2015-05-04 07:16:44
20308,13,13003,2015-05-19 22:02:00
18110,3,26690,2015-05-04 05:26:56
18028,2,19092,2015-05-03 19:11:10
20319,1,19486,2015-05-19 22:45:33
18139,1,27613,2015-05-04 17:52:18
18134,10,237,2015-05-04 17:37:38
18143,8,11394,2015-05-04 18:06:32
18147,4,14569,2015-05-04 18:18:56
18149,2,25487,2015-05-04 18:21:39
18144,7,14207,2015-05-04 18:06:55
18162,1,27148,2015-05-04 19:10:47
20320,4,15967,2015-05-19 22:47:39
20332,10,4079,2015-05-19 23:33:21
18194,6,9278,2015-05-04 21:30:54
20295,5,22656,2015-05-19 20:59:10
18196,3,20931,2015-05-04 21:37:22
18202,2,26640,2015-05-04 21:59:09
20330,3,27820,2015-05-19 23:29:17
18154,6,19275,2015-05-04 18:33:24
21051,10,18616,2015-05-24 21:46:26
18180,8,14659,2015-05-04 20:31:41
22074,20,20592,2015-05-31 22:27:26
22081,2,14336,2015-05-31 22:57:18
23196,1,31793,2015-06-07 22:03:45
24023,15,21070,2015-06-12 23:45:46
23740,2,30624,2015-06-11 00:11:56
23747,3,29912,2015-06-11 00:37:26
23742,4,21111,2015-06-11 00:19:30
18079,1,13493,2015-05-03 23:17:28
18131,1,26174,2015-05-04 17:32:16
18106,14,14729,2015-05-04 04:30:05
18157,4,19445,2015-05-04 18:48:56
18158,6,12108,2015-05-04 18:51:07
18185,7,13201,2015-05-04 20:59:07
18163,4,10911,2015-05-04 19:13:51
20343,5,12668,2015-05-19 23:58:08
18174,22,8699,2015-05-04 20:01:33
18164,16,12202,2015-05-04 19:14:19
18160,6,2822,2015-05-04 19:05:43
20338,5,14790,2015-05-19 23:44:29
18181,3,26292,2015-05-04 20:34:44
18161,9,14014,2015-05-04 19:09:49
18140,30,8698,2015-05-04 17:55:17
20372,1,29211,2015-05-20 02:27:05
21058,1,29945,2015-05-24 22:57:38
18204,5,9771,2015-05-04 22:08:47
18166,2,21667,2015-05-04 19:19:12
18200,2,12152,2015-05-04 21:52:44
18206,1,27523,2015-05-04 22:24:14
18198,3,12736,2015-05-04 21:50:47
22054,1,30766,2015-05-31 20:27:25
22052,3,26413,2015-05-31 20:10:03
22076,8,9389,2015-05-31 22:35:05
22056,12,15214,2015-05-31 20:38:14
22088,8,28387,2015-06-01 00:36:14
22079,3,26665,2015-05-31 22:55:37
22087,27,3218,2015-06-01 00:33:40
20304,2,27729,2015-05-19 21:56:37
20289,18,15474,2015-05-19 20:47:18
20314,26,2569,2015-05-19 22:30:12
18132,7,12766,2015-05-04 17:36:14
18170,1,20793,2015-05-04 19:35:31
18189,4,8795,2015-05-04 21:17:04
18168,1,27535,2015-05-04 19:27:54
23718,15,12757,2015-06-10 22:29:54
18171,20,14146,2015-05-04 19:43:01
18116,2,4574,2015-05-04 09:47:20
18203,4,17394,2015-05-04 22:06:17
18173,4,21457,2015-05-04 20:01:10
18177,20,305,2015-05-04 20:21:52
18197,1,19806,2015-05-04 21:40:12
18184,7,15971,2015-05-04 20:57:09
18172,4,21692,2015-05-04 19:58:02
21069,14,11745,2015-05-25 01:20:49
21078,8,22826,2015-05-25 02:33:46
21080,1,29968,2015-05-25 03:47:24
21082,6,20662,2015-05-25 04:18:57
21071,3,26782,2015-05-25 01:42:38
21095,5,28387,2015-05-25 15:44:04
21094,2,27463,2015-05-25 15:15:05
21089,5,20638,2015-05-25 06:23:07
21116,2,22691,2015-05-25 18:37:10
21130,10,13350,2015-05-25 19:32:04
21090,1,27275,2015-05-25 14:00:24
21088,29,9143,2015-05-25 06:13:06
21138,16,20856,2015-05-25 20:01:34
21059,1,29539,2015-05-24 23:03:59
18186,1,27647,2015-05-04 21:00:01
18183,2,18686,2015-05-04 20:39:48
21085,3,2602,2015-05-25 05:14:52
18191,5,11901,2015-05-04 21:22:45
20341,7,13798,2015-05-19 23:49:03
20367,1,29210,2015-05-20 02:08:08
21009,2,28306,2015-05-24 15:35:23
21070,9,17343,2015-05-25 01:25:02
21072,32,2135,2015-05-25 01:48:02
21091,11,16995,2015-05-25 14:07:51
21099,1,29994,2015-05-25 16:32:52
21097,8,10151,2015-05-25 16:09:21
21115,34,15077,2015-05-25 18:32:31
21114,26,1400,2015-05-25 18:24:33
21107,1,29882,2015-05-25 17:37:06
21118,1,12058,2015-05-25 18:42:33
21119,9,10025,2015-05-25 18:54:29
21081,35,8698,2015-05-25 03:49:04
21113,6,2233,2015-05-25 18:17:31
21139,15,3206,2015-05-25 20:02:38
21110,1,30000,2015-05-25 18:07:24
21103,1,28764,2015-05-25 17:15:11
21163,40,8274,2015-05-25 22:20:03
21132,4,14178,2015-05-25 19:37:41
21166,7,25724,2015-05-25 22:27:00
21083,3,29121,2015-05-25 04:19:13
21109,34,3738,2015-05-25 17:50:45
21079,4,4462,2015-05-25 02:34:00
22089,1,30390,2015-06-01 00:39:58
21104,6,24759,2015-05-25 17:18:39
20342,5,7747,2015-05-19 23:53:06
18205,1,27657,2015-05-04 22:22:46
18199,3,12052,2015-05-04 21:51:29
18187,1,27583,2015-05-04 21:02:49
21060,3,29145,2015-05-24 23:04:21
23741,4,24027,2015-06-11 00:17:32
21073,2,27384,2015-05-25 01:50:03
21074,1,9790,2015-05-25 01:54:50
22080,11,3652,2015-05-31 22:56:59
21124,13,14229,2015-05-25 19:08:53
22084,1,30786,2015-05-31 23:24:28
21111,1,30001,2015-05-25 18:11:37
21117,1,25916,2015-05-25 18:38:20
21086,1,29966,2015-05-25 05:18:18
21131,8,8947,2015-05-25 19:34:49
21176,1,29364,2015-05-25 22:55:43
22085,5,26746,2015-05-31 23:25:54
22094,12,14398,2015-06-01 01:17:15
22095,1,21185,2015-06-01 01:20:31
22092,1,24998,2015-06-01 01:08:13
22099,1,30091,2015-06-01 01:54:02
22097,2,27088,2015-06-01 01:39:44
22091,16,18167,2015-06-01 01:05:25
22098,12,14412,2015-06-01 01:41:29
22086,4,12852,2015-05-31 23:26:40
18188,6,11533,2015-05-04 21:14:23
20313,32,3262,2015-05-19 22:28:38
20306,3,16460,2015-05-19 22:00:45
20323,23,1225,2015-05-19 22:56:24
20291,9,13536,2015-05-19 20:52:00
20293,4,20241,2015-05-19 20:58:51
21062,11,7607,2015-05-24 23:36:52
21075,17,7080,2015-05-25 02:07:01
21084,13,4370,2015-05-25 04:56:09
21047,1,29935,2015-05-24 21:06:47
21093,1,29908,2015-05-25 14:51:50
21096,3,16520,2015-05-25 16:07:42
21092,2,7140,2015-05-25 14:34:02
21105,1,29996,2015-05-25 17:31:45
21122,3,15297,2015-05-25 19:06:04
21148,18,12202,2015-05-25 20:57:08
21133,8,3152,2015-05-25 19:40:17
21137,2,29501,2015-05-25 19:50:27
21135,5,16492,2015-05-25 19:40:53
21149,4,11201,2015-05-25 20:59:52
21151,2,21067,2015-05-25 21:00:30
21150,3,10745,2015-05-25 20:59:55
21087,10,7568,2015-05-25 05:47:59
21159,10,13375,2015-05-25 21:47:18
21127,8,2438,2015-05-25 19:24:34
21170,51,953,2015-05-25 22:35:20
21177,3,27614,2015-05-25 23:03:34
21108,6,9481,2015-05-25 17:42:50
21174,10,13758,2015-05-25 22:51:42
22100,9,19238,2015-06-01 01:54:53
22103,1,30803,2015-06-01 02:22:59
18120,5,15242,2015-05-04 15:29:28
20301,3,24791,2015-05-19 21:30:41
18190,5,15951,2015-05-04 21:18:10
18195,3,751,2015-05-04 21:34:18
20305,4,12866,2015-05-19 21:58:12
20318,3,4462,2015-05-19 22:44:51
20239,13,11745,2015-05-19 16:51:45
20312,1,3952,2015-05-19 22:23:16
20324,8,8119,2015-05-19 22:58:59
23733,1,13094,2015-06-10 23:39:47
21076,6,24793,2015-05-25 02:14:48
21063,3,10690,2015-05-24 23:48:45
24027,21,14257,2015-06-12 23:59:21
21106,4,27771,2015-05-25 17:36:26
21146,4,27692,2015-05-25 20:46:23
21112,6,12654,2015-05-25 18:13:47
21123,1,29056,2015-05-25 19:07:06
21134,1,30006,2015-05-25 19:40:45
21145,3,16908,2015-05-25 20:44:27
21140,4,15914,2015-05-25 20:04:07
21169,2,29888,2015-05-25 22:35:18
22112,10,11610,2015-06-01 05:15:14
21120,2,17387,2015-05-25 18:57:12
22108,11,24072,2015-06-01 04:09:11
22114,14,8710,2015-06-01 06:10:44
22101,1,26416,2015-06-01 01:59:12
22104,4,26801,2015-06-01 03:04:39
