id,created
20112,2015-03-13 06:55:52
20736,2015-03-17 17:25:39
19890,2015-03-12 19:55:43
20737,2015-03-17 17:29:53
20739,2015-03-17 17:50:21
19808,2015-03-12 06:57:06
20667,2015-03-17 00:30:40
19821,2015-03-12 09:21:24
20150,2015-03-13 15:09:36
19765,2015-03-12 01:33:52
19836,2015-03-12 14:30:15
20065,2015-03-13 02:57:06
20246,2015-03-13 22:43:34
20275,2015-03-14 02:01:59
20877,2015-03-18 10:34:51
20954,2015-03-18 22:06:07
20742,2015-03-17 19:02:09
20743,2015-03-17 19:03:13
20745,2015-03-17 19:11:45
20749,2015-03-17 19:31:30
20064,2015-03-13 02:50:57
20674,2015-03-17 01:51:37
20750,2015-03-17 19:33:32
20751,2015-03-17 19:41:27
20752,2015-03-17 19:45:12
20754,2015-03-17 20:08:38
20756,2015-03-17 20:22:49
20758,2015-03-17 20:29:41
20759,2015-03-17 20:34:47
19981,2015-03-12 23:12:27
20760,2015-03-17 20:37:34
20762,2015-03-17 20:38:50
20763,2015-03-17 20:43:42
20766,2015-03-17 20:57:04
20767,2015-03-17 21:02:00
20768,2015-03-17 21:06:36
20769,2015-03-17 21:10:08
20770,2015-03-17 21:10:28
19840,2015-03-12 15:33:14
20772,2015-03-17 21:14:29
20778,2015-03-17 21:45:18
20780,2015-03-17 22:29:21
20773,2015-03-17 21:22:12
20774,2015-03-17 21:24:02
20776,2015-03-17 21:43:36
20777,2015-03-17 21:44:40
20781,2015-03-17 23:01:20
20784,2015-03-17 23:17:51
20782,2015-03-17 23:12:28
20783,2015-03-17 23:17:28
20787,2015-03-17 23:32:21
20788,2015-03-17 23:41:05
20791,2015-03-18 00:03:35
20792,2015-03-18 00:22:43
20796,2015-03-18 00:26:28
20815,2015-03-18 01:21:46
20795,2015-03-18 00:25:35
20067,2015-03-13 03:05:25
20803,2015-03-18 00:37:58
20798,2015-03-18 00:29:53
20799,2015-03-18 00:30:30
20800,2015-03-18 00:33:32
20806,2015-03-18 00:40:12
20140,2015-03-13 00:26:37
20807,2015-03-18 00:40:18
20169,2015-03-13 17:18:12
20809,2015-03-18 01:10:06
20816,2015-03-18 01:24:49
20808,2015-03-18 01:05:16
20810,2015-03-18 01:10:27
20813,2015-03-18 01:19:10
20817,2015-03-18 01:28:43
20814,2015-03-18 01:20:45
20825,2015-03-18 01:50:23
20820,2015-03-18 01:33:07
20822,2015-03-18 01:41:40
20819,2015-03-18 01:31:10
20823,2015-03-18 01:46:42
20824,2015-03-18 01:48:33
20818,2015-03-18 01:30:52
20821,2015-03-18 01:37:22
19833,2015-03-12 13:50:50
20811,2015-03-18 01:10:30
20827,2015-03-18 02:06:04
20837,2015-03-18 02:41:48
20277,2015-03-14 02:30:56
20829,2015-03-18 02:06:43
19803,2015-03-12 05:51:59
20830,2015-03-18 02:11:16
20831,2015-03-18 02:11:17
20832,2015-03-18 02:24:17
20835,2015-03-18 02:31:58
20839,2015-03-18 02:46:33
20838,2015-03-18 02:45:12
20843,2015-03-18 03:02:38
20846,2015-03-18 03:13:18
20841,2015-03-18 02:58:42
20853,2015-03-18 04:26:55
20844,2015-03-18 03:04:07
20845,2015-03-18 03:08:46
20865,2015-03-18 06:04:24
20867,2015-03-18 06:08:23
20848,2015-03-18 03:37:47
20847,2015-03-18 03:22:12
20851,2015-03-18 03:58:09
20852,2015-03-18 04:22:59
20854,2015-03-18 04:30:44
20855,2015-03-18 04:34:15
20861,2015-03-18 05:35:35
20862,2015-03-18 05:40:20
20857,2015-03-18 04:58:53
19886,2015-03-12 19:48:06
20859,2015-03-18 05:17:24
20858,2015-03-18 05:10:52
20860,2015-03-18 05:28:53
20863,2015-03-18 05:59:04
20866,2015-03-18 06:07:57
20875,2015-03-18 08:48:58
20869,2015-03-18 06:41:57
20870,2015-03-18 07:22:54
20872,2015-03-18 07:49:33
20873,2015-03-18 08:00:46
19764,2015-03-12 01:32:52
19845,2015-03-12 15:54:20
20874,2015-03-18 08:07:04
20881,2015-03-18 11:43:23
19839,2015-03-12 15:31:27
20880,2015-03-18 11:38:54
20890,2015-03-18 14:29:49
20896,2015-03-18 16:15:52
20908,2015-03-18 16:51:21
19841,2015-03-12 15:37:19
19848,2015-03-12 16:30:49
20876,2015-03-18 10:19:16
20887,2015-03-18 14:14:54
20879,2015-03-18 10:36:15
20884,2015-03-18 13:52:50
20886,2015-03-18 13:58:10
20904,2015-03-18 16:45:34
20883,2015-03-18 13:01:45
20891,2015-03-18 14:54:03
20894,2015-03-18 15:48:34
20888,2015-03-18 14:21:58
20895,2015-03-18 15:50:33
20903,2015-03-18 16:44:42
20889,2015-03-18 14:22:31
19844,2015-03-12 15:53:44
20467,2015-03-15 08:45:57
19920,2015-03-12 20:41:56
20893,2015-03-18 15:06:19
20892,2015-03-18 14:55:40
19846,2015-03-12 16:06:30
20727,2015-03-17 16:49:12
19850,2015-03-12 16:34:59
20741,2015-03-17 18:50:12
19851,2015-03-12 16:37:00
19854,2015-03-12 16:55:49
19852,2015-03-12 16:46:38
19853,2015-03-12 16:53:30
19855,2015-03-12 16:57:10
19862,2015-03-12 17:42:08
19857,2015-03-12 17:09:19
19859,2015-03-12 17:14:51
19858,2015-03-12 17:13:21
20912,2015-03-18 17:34:11
20913,2015-03-18 17:48:20
20917,2015-03-18 18:49:48
19882,2015-03-12 19:32:36
19883,2015-03-12 19:39:29
20919,2015-03-18 19:49:13
20920,2015-03-18 19:51:35
19863,2015-03-12 17:43:08
19864,2015-03-12 17:47:32
20923,2015-03-18 19:59:56
20924,2015-03-18 20:04:09
20927,2015-03-18 20:11:42
20929,2015-03-18 20:12:57
20925,2015-03-18 20:09:04
20871,2015-03-18 07:33:08
20928,2015-03-18 20:11:42
20932,2015-03-18 20:32:41
20938,2015-03-18 20:52:25
20948,2015-03-18 21:37:33
20940,2015-03-18 21:03:10
19867,2015-03-12 18:06:47
19869,2015-03-12 18:23:54
20934,2015-03-18 20:37:00
20936,2015-03-18 20:47:31
20937,2015-03-18 20:52:18
20945,2015-03-18 21:17:25
20943,2015-03-18 21:10:22
20941,2015-03-18 21:08:32
19874,2015-03-12 18:39:15
20947,2015-03-18 21:31:14
20951,2015-03-18 21:50:42
20953,2015-03-18 22:05:00
20962,2015-03-18 22:48:21
20280,2015-03-14 03:09:45
20950,2015-03-18 21:47:15
20425,2015-03-15 02:40:06
20427,2015-03-15 02:40:38
20431,2015-03-15 03:28:26
20436,2015-03-15 03:57:49
20449,2015-03-15 05:11:46
20450,2015-03-15 05:12:10
20469,2015-03-15 09:56:37
20471,2015-03-15 11:24:56
20473,2015-03-15 00:08:19
20475,2015-03-15 00:51:55
20956,2015-03-18 22:10:28
19750,2015-03-12 00:34:37
19753,2015-03-12 00:42:34
19868,2015-03-12 18:16:29
20957,2015-03-18 22:24:05
20960,2015-03-18 22:44:13
20961,2015-03-18 22:46:34
20963,2015-03-18 22:54:11
20979,2015-03-18 23:58:39
19751,2015-03-12 00:37:56
19870,2015-03-12 18:28:14
19754,2015-03-12 00:43:09
20964,2015-03-18 22:59:33
20965,2015-03-18 23:00:48
20972,2015-03-18 23:23:42
20982,2015-03-19 00:15:41
20966,2015-03-18 23:05:32
20970,2015-03-18 23:17:29
20974,2015-03-18 23:38:21
19769,2015-03-12 01:51:03
19757,2015-03-12 01:04:40
19772,2015-03-12 02:05:16
19778,2015-03-12 02:19:35
19872,2015-03-12 18:36:52
20969,2015-03-18 23:10:41
20978,2015-03-18 23:58:32
19780,2015-03-12 02:40:34
19781,2015-03-12 02:49:37
19795,2015-03-12 04:15:02
19802,2015-03-12 05:50:40
19811,2015-03-12 07:13:58
20968,2015-03-18 23:07:01
20981,2015-03-19 00:12:15
19756,2015-03-12 01:04:16
19815,2015-03-12 08:23:21
19816,2015-03-12 08:40:18
19817,2015-03-12 08:56:48
19823,2015-03-12 10:09:45
19875,2015-03-12 19:01:04
19876,2015-03-12 19:01:12
19891,2015-03-12 19:56:56
19899,2015-03-12 20:14:19
19901,2015-03-12 20:14:52
20581,2015-03-16 07:08:31
19895,2015-03-12 20:09:07
19906,2015-03-12 20:23:28
19900,2015-03-12 20:14:25
19905,2015-03-12 20:23:17
19908,2015-03-12 20:25:43
19860,2015-03-12 17:15:44
19897,2015-03-12 20:12:22
19898,2015-03-12 20:13:48
19904,2015-03-12 20:17:05
19903,2015-03-12 20:16:11
19909,2015-03-12 20:27:50
19910,2015-03-12 20:29:11
19913,2015-03-12 20:34:51
19911,2015-03-12 20:33:00
19922,2015-03-12 20:45:13
19926,2015-03-12 20:52:00
19786,2015-03-12 03:30:48
19912,2015-03-12 20:34:05
19916,2015-03-12 20:40:03
20638,2015-03-16 20:18:17
19914,2015-03-12 20:38:46
19929,2015-03-12 20:56:25
19915,2015-03-12 20:39:27
19917,2015-03-12 20:40:28
19925,2015-03-12 20:51:51
19777,2015-03-12 02:18:27
19919,2015-03-12 20:41:15
20496,2015-03-15 16:56:43
20489,2015-03-15 15:38:12
20500,2015-03-15 17:17:50
20516,2015-03-15 20:40:06
20530,2015-03-15 22:58:42
20539,2015-03-16 00:09:13
20548,2015-03-16 02:15:51
20555,2015-03-16 03:21:06
20577,2015-03-16 06:19:36
19923,2015-03-12 20:48:22
19928,2015-03-12 20:52:59
19927,2015-03-12 20:52:39
19930,2015-03-12 21:02:26
19935,2015-03-12 21:22:32
19938,2015-03-12 21:39:04
19941,2015-03-12 21:44:37
19932,2015-03-12 21:10:22
19933,2015-03-12 21:15:03
20654,2015-03-16 22:54:38
20517,2015-03-15 20:54:40
19934,2015-03-12 21:20:45
19942,2015-03-12 21:49:29
19939,2015-03-12 21:41:24
19940,2015-03-12 21:42:20
19945,2015-03-12 21:57:59
19943,2015-03-12 21:49:29
19944,2015-03-12 21:51:34
19947,2015-03-12 22:08:40
19946,2015-03-12 22:05:47
19949,2015-03-12 22:18:09
19948,2015-03-12 22:12:42
19950,2015-03-12 22:18:44
19951,2015-03-12 22:26:43
19952,2015-03-12 22:26:44
19953,2015-03-12 22:27:10
19954,2015-03-12 22:32:45
19964,2015-03-12 22:44:25
19956,2015-03-12 22:37:14
19958,2015-03-12 22:40:01
19959,2015-03-12 22:40:15
19960,2015-03-12 22:42:01
19962,2015-03-12 22:43:06
19967,2015-03-12 22:48:40
19977,2015-03-12 23:02:46
19966,2015-03-12 22:48:20
19973,2015-03-12 22:57:32
19969,2015-03-12 22:53:42
19972,2015-03-12 22:57:13
19971,2015-03-12 22:56:39
19974,2015-03-12 22:57:54
19996,2015-03-12 23:42:06
19978,2015-03-12 23:03:45
19983,2015-03-12 23:13:11
19986,2015-03-12 23:17:43
20005,2015-03-13 00:06:45
20000,2015-03-12 23:51:54
19999,2015-03-12 23:48:34
19980,2015-03-12 23:08:32
19985,2015-03-12 23:16:39
19988,2015-03-12 23:24:21
19989,2015-03-12 23:24:38
19990,2015-03-12 23:31:45
19992,2015-03-12 23:35:15
19997,2015-03-12 23:42:35
20004,2015-03-13 00:02:43
19991,2015-03-12 23:34:55
20020,2015-03-13 00:36:56
19993,2015-03-12 23:35:16
19994,2015-03-12 23:37:03
20001,2015-03-12 23:56:34
20002,2015-03-12 23:57:02
20598,2015-03-16 16:02:17
20613,2015-03-16 17:27:08
20640,2015-03-16 20:24:27
20670,2015-03-17 00:54:48
20671,2015-03-17 01:05:42
20686,2015-03-17 04:30:45
20691,2015-03-17 05:18:56
20027,2015-03-13 00:59:34
20692,2015-03-17 05:39:59
20711,2015-03-17 14:13:08
20057,2015-03-13 02:31:31
20058,2015-03-13 02:31:31
20068,2015-03-13 03:15:31
20074,2015-03-13 03:38:42
20090,2015-03-13 04:45:07
20100,2015-03-13 05:11:19
20094,2015-03-13 04:51:47
19810,2015-03-12 06:57:47
20104,2015-03-13 06:00:46
20753,2015-03-17 19:45:13
20123,2015-03-13 09:07:49
19885,2015-03-12 19:44:11
20168,2015-03-13 17:17:15
20179,2015-03-13 17:45:10
20180,2015-03-13 17:47:06
20174,2015-03-13 17:32:52
20181,2015-03-13 17:54:42
20189,2015-03-13 19:22:56
20185,2015-03-13 18:47:36
20203,2015-03-13 20:31:57
20198,2015-03-13 20:23:12
20201,2015-03-13 20:29:57
20757,2015-03-17 20:24:53
20224,2015-03-13 21:21:45
20228,2015-03-13 21:34:44
20232,2015-03-13 21:45:25
20247,2015-03-13 22:55:20
20251,2015-03-13 23:14:02
20242,2015-03-13 22:31:30
20264,2015-03-14 00:14:30
20243,2015-03-13 22:32:08
20093,2015-03-13 04:48:16
20222,2015-03-13 21:14:08
20250,2015-03-13 23:04:24
20259,2015-03-13 23:46:33
19842,2015-03-12 15:46:55
20278,2015-03-14 02:56:56
20279,2015-03-14 02:57:28
19877,2015-03-12 19:06:40
20097,2015-03-13 04:57:33
20291,2015-03-14 03:58:17
20297,2015-03-14 04:24:13
20292,2015-03-14 04:00:11
20294,2015-03-14 04:04:57
20295,2015-03-14 04:10:55
20283,2015-03-14 03:16:07
20315,2015-03-14 08:27:23
20346,2015-03-14 17:09:29
20357,2015-03-14 18:56:00
20316,2015-03-14 08:35:47
20339,2015-03-14 16:00:23
20343,2015-03-14 16:31:43
20351,2015-03-14 17:55:32
20355,2015-03-14 18:36:05
20375,2015-03-14 21:28:20
20319,2015-03-14 10:31:30
20320,2015-03-14 10:53:46
20345,2015-03-14 16:52:10
20347,2015-03-14 17:12:00
20348,2015-03-14 17:13:44
20312,2015-03-14 07:49:15
20397,2015-03-14 23:37:45
20086,2015-03-13 04:27:39
20338,2015-03-14 15:56:28
20342,2015-03-14 16:27:03
20352,2015-03-14 18:08:12
20353,2015-03-14 18:13:56
20332,2015-03-14 15:04:59
20354,2015-03-14 18:27:10
20360,2015-03-14 20:05:26
20362,2015-03-14 20:09:29
20363,2015-03-14 20:17:29
20367,2015-03-14 20:47:17
20366,2015-03-14 20:43:32
20368,2015-03-14 20:51:07
20369,2015-03-14 20:51:56
20370,2015-03-14 21:15:23
20371,2015-03-14 21:15:29
20372,2015-03-14 21:16:04
20373,2015-03-14 21:17:55
20374,2015-03-14 21:22:02
20383,2015-03-14 22:26:46
20378,2015-03-14 21:55:11
20380,2015-03-14 21:57:16
20381,2015-03-14 22:06:11
20382,2015-03-14 22:24:08
20376,2015-03-14 21:43:26
20386,2015-03-14 22:43:35
20387,2015-03-14 22:50:30
20389,2015-03-14 22:56:56
20393,2015-03-14 23:16:08
20398,2015-03-14 23:38:06
20394,2015-03-14 23:18:08
20400,2015-03-14 23:41:19
20468,2015-03-15 08:59:42
20395,2015-03-14 23:28:40
19970,2015-03-12 22:54:14
20399,2015-03-14 23:40:29
20403,2015-03-15 00:15:33
20405,2015-03-15 00:18:58
20406,2015-03-15 00:23:11
20408,2015-03-15 00:48:30
20410,2015-03-15 00:59:33
20411,2015-03-15 01:00:12
20412,2015-03-15 01:05:02
20413,2015-03-15 01:16:04
20414,2015-03-15 01:22:18
20415,2015-03-15 01:30:29
20416,2015-03-15 01:36:46
20417,2015-03-15 01:47:40
20418,2015-03-15 01:55:47
20419,2015-03-15 01:57:51
20420,2015-03-15 02:03:37
20422,2015-03-15 02:10:10
20423,2015-03-15 02:16:37
19843,2015-03-12 15:52:45
20018,2015-03-13 00:35:23
20580,2015-03-16 07:07:20
20907,2015-03-18 16:47:51
19924,2015-03-12 20:50:54
20644,2015-03-16 21:17:02
20801,2015-03-18 00:35:52
20390,2015-03-14 23:07:28
20930,2015-03-18 20:16:33
20660,2015-03-16 23:28:09
20171,2015-03-13 17:27:12
20902,2015-03-18 16:42:56
20708,2015-03-17 13:17:32
20483,2015-03-15 15:02:36
20933,2015-03-18 20:35:21
20949,2015-03-18 21:37:38
20350,2015-03-14 17:23:08
19998,2015-03-12 23:47:16
20364,2015-03-14 20:23:08
20191,2015-03-13 19:28:15
20458,2015-03-15 06:22:53
20634,2015-03-16 19:10:53
20434,2015-03-15 03:46:09
20802,2015-03-18 00:37:42
20570,2015-03-16 04:32:08
20786,2015-03-17 23:32:21
19775,2015-03-12 02:07:53
20190,2015-03-13 19:26:06
20218,2015-03-13 21:01:34
19873,2015-03-12 18:38:18
20045,2015-03-13 01:54:07
20230,2015-03-13 21:42:21
20661,2015-03-16 23:28:19
20849,2015-03-18 03:47:32
20975,2015-03-18 23:40:59
20184,2015-03-13 18:32:50
20868,2015-03-18 06:29:24
20628,2015-03-16 18:48:57
20183,2015-03-13 18:31:10
19865,2015-03-12 17:50:58
20864,2015-03-18 06:03:10
19965,2015-03-12 22:46:26
19806,2015-03-12 06:18:18
20098,2015-03-13 04:59:03
20196,2015-03-13 20:02:51
20775,2015-03-17 21:34:54
20621,2015-03-16 18:07:35
20311,2015-03-14 07:36:11
20377,2015-03-14 21:43:47
20665,2015-03-16 23:52:15
20454,2015-03-15 05:32:24
20668,2015-03-17 00:49:47
20396,2015-03-14 23:36:39
20244,2015-03-13 22:35:19
20939,2015-03-18 21:02:22
19847,2015-03-12 16:18:27
20028,2015-03-13 01:07:01
20755,2015-03-17 20:22:29
20658,2015-03-16 23:12:43
20237,2015-03-13 22:07:41
20971,2015-03-18 23:23:19
20440,2015-03-15 04:28:45
20219,2015-03-13 21:02:16
19763,2015-03-12 01:30:37
20401,2015-03-14 23:49:05
20149,2015-03-13 14:28:52
20935,2015-03-18 20:44:19
20494,2015-03-15 16:29:32
20462,2015-03-15 07:42:30
20790,2015-03-18 00:01:41
20842,2015-03-18 03:02:35
20424,2015-03-15 02:34:43
20946,2015-03-18 21:29:00
20958,2015-03-18 22:38:45
19776,2015-03-12 02:11:39
20438,2015-03-15 04:23:57
20911,2015-03-18 17:26:23
20301,2015-03-14 04:27:48
20689,2015-03-17 04:56:51
19856,2015-03-12 17:03:18
19975,2015-03-12 22:58:35
20931,2015-03-18 20:18:47
20805,2015-03-18 00:39:03
20173,2015-03-13 17:28:27
20349,2015-03-14 17:19:17
20241,2015-03-13 22:23:52
20118,2015-03-13 08:08:44
20329,2015-03-14 14:48:32
19783,2015-03-12 02:58:37
20108,2015-03-13 06:28:35
20080,2015-03-13 04:11:35
20470,2015-03-15 11:03:05
20300,2015-03-14 04:24:26
20358,2015-03-14 19:13:17
20512,2015-03-15 20:15:46
20047,2015-03-13 01:56:48
19766,2015-03-12 01:37:10
19880,2015-03-12 19:24:24
20952,2015-03-18 21:58:28
20738,2015-03-17 17:31:39
20771,2015-03-17 21:11:52
19907,2015-03-12 20:23:38
20202,2015-03-13 20:30:25
20384,2015-03-14 22:38:08
20592,2015-03-16 14:54:56
20340,2015-03-14 16:07:28
20161,2015-03-13 16:07:40
20609,2015-03-16 17:01:51
20967,2015-03-18 23:06:06
20905,2015-03-18 16:45:46
20779,2015-03-17 21:49:09
20833,2015-03-18 02:26:01
20678,2015-03-17 02:46:23
19995,2015-03-12 23:40:27
19871,2015-03-12 18:36:29
19968,2015-03-12 22:53:17
19801,2015-03-12 05:50:08
19881,2015-03-12 19:27:41
19937,2015-03-12 21:32:31
20388,2015-03-14 22:54:24
20102,2015-03-13 05:33:26
20409,2015-03-15 00:58:16
20728,2015-03-17 16:51:51
20523,2015-03-15 21:32:03
20344,2015-03-14 16:37:21
20701,2015-03-17 09:43:27
20850,2015-03-18 03:56:42
20258,2015-03-13 23:44:33
19793,2015-03-12 04:09:07
20305,2015-03-14 05:05:14
20926,2015-03-18 20:10:34
20510,2015-03-15 19:25:36
20253,2015-03-13 23:16:54
20304,2015-03-14 04:51:15
20673,2015-03-17 01:18:14
20213,2015-03-13 20:53:01
20856,2015-03-18 04:46:13
20662,2015-03-16 23:41:07
19838,2015-03-12 14:51:41
19957,2015-03-12 22:38:51
20101,2015-03-13 05:29:44
20635,2015-03-16 19:39:06
19961,2015-03-12 22:42:53
20789,2015-03-17 23:59:46
20497,2015-03-15 17:10:50
20199,2015-03-13 20:23:38
20428,2015-03-15 02:45:53
20121,2015-03-13 08:55:24
20435,2015-03-15 03:48:46
19761,2015-03-12 01:24:28
20129,2015-03-13 10:08:07
19892,2015-03-12 20:01:21
20442,2015-03-15 04:34:48
20134,2015-03-13 10:25:58
19878,2015-03-12 19:14:09
20139,2015-03-13 00:23:38
20141,2015-03-13 00:36:18
20142,2015-03-13 00:55:18
20152,2015-03-13 15:37:08
20153,2015-03-13 15:40:26
19762,2015-03-12 01:26:25
20155,2015-03-13 15:47:05
20160,2015-03-13 16:05:47
20162,2015-03-13 16:14:41
20163,2015-03-13 16:28:10
20164,2015-03-13 16:36:39
20455,2015-03-15 05:33:58
20166,2015-03-13 16:50:25
20457,2015-03-15 06:06:34
20170,2015-03-13 17:24:30
20178,2015-03-13 17:42:39
20182,2015-03-13 18:15:56
20186,2015-03-13 19:05:31
20461,2015-03-15 07:40:59
20195,2015-03-13 19:55:30
20197,2015-03-13 20:10:28
20204,2015-03-13 20:38:16
20474,2015-03-15 00:15:56
20208,2015-03-13 20:43:39
20476,2015-03-15 00:59:38
20212,2015-03-13 20:48:48
20478,2015-03-15 13:29:13
19767,2015-03-12 01:45:15
19771,2015-03-12 02:00:52
19779,2015-03-12 02:21:18
19791,2015-03-12 03:58:36
19849,2015-03-12 16:33:16
19884,2015-03-12 19:42:41
19893,2015-03-12 20:05:48
19896,2015-03-12 20:10:11
19902,2015-03-12 20:15:33
19774,2015-03-12 02:07:46
19921,2015-03-12 20:43:22
19936,2015-03-12 21:23:02
19955,2015-03-12 22:34:42
19963,2015-03-12 22:43:48
20226,2015-03-13 21:28:37
19979,2015-03-12 23:05:45
19987,2015-03-12 23:19:58
20003,2015-03-13 00:01:54
20007,2015-03-13 00:11:34
20009,2015-03-13 00:19:03
20011,2015-03-13 00:22:23
20012,2015-03-13 00:26:07
20013,2015-03-13 00:26:42
20017,2015-03-13 00:35:00
20231,2015-03-13 21:44:59
20019,2015-03-13 00:35:31
20021,2015-03-13 00:50:50
20022,2015-03-13 00:53:25
20023,2015-03-13 00:54:46
20024,2015-03-13 00:55:13
20025,2015-03-13 00:57:13
20235,2015-03-13 21:53:12
20026,2015-03-13 00:59:11
20029,2015-03-13 01:09:07
20030,2015-03-13 01:12:19
20236,2015-03-13 21:55:30
20031,2015-03-13 01:13:08
20239,2015-03-13 22:15:45
20485,2015-03-15 15:25:21
20240,2015-03-13 22:23:07
20490,2015-03-15 15:43:18
20032,2015-03-13 01:13:08
20033,2015-03-13 01:14:03
20034,2015-03-13 01:16:26
20035,2015-03-13 01:18:31
20036,2015-03-13 01:23:44
20037,2015-03-13 01:24:40
20038,2015-03-13 01:26:06
20040,2015-03-13 01:37:08
20041,2015-03-13 01:38:00
19866,2015-03-12 18:00:48
20042,2015-03-13 01:38:51
20043,2015-03-13 01:51:03
20254,2015-03-13 23:28:50
20256,2015-03-13 23:34:12
20044,2015-03-13 01:51:03
19887,2015-03-12 19:52:15
20046,2015-03-13 01:55:43
20048,2015-03-13 01:56:59
20049,2015-03-13 02:02:23
20051,2015-03-13 02:13:48
20053,2015-03-13 02:18:39
20055,2015-03-13 02:24:18
20056,2015-03-13 02:28:55
20059,2015-03-13 02:33:06
20061,2015-03-13 02:39:04
20062,2015-03-13 02:40:35
20063,2015-03-13 02:41:37
20066,2015-03-13 03:01:24
20069,2015-03-13 03:15:31
20070,2015-03-13 03:18:35
20071,2015-03-13 03:24:52
20072,2015-03-13 03:38:42
20075,2015-03-13 03:48:04
20076,2015-03-13 03:49:38
20077,2015-03-13 03:52:00
20078,2015-03-13 03:52:42
20263,2015-03-14 00:11:12
20079,2015-03-13 04:09:37
20265,2015-03-14 00:16:20
20081,2015-03-13 04:12:02
20082,2015-03-13 04:15:13
20269,2015-03-14 00:39:22
20083,2015-03-13 04:16:06
20084,2015-03-13 04:24:24
20085,2015-03-13 04:25:54
20087,2015-03-13 04:33:38
20089,2015-03-13 04:39:22
20091,2015-03-13 04:47:58
20095,2015-03-13 04:55:01
20096,2015-03-13 04:56:01
20099,2015-03-13 04:59:08
20103,2015-03-13 05:51:52
20105,2015-03-13 06:06:47
20106,2015-03-13 06:08:29
20107,2015-03-13 06:14:36
20285,2015-03-14 03:39:11
19782,2015-03-12 02:52:04
20289,2015-03-14 03:51:17
19888,2015-03-12 19:52:18
20109,2015-03-13 06:28:35
19918,2015-03-12 20:40:35
20110,2015-03-13 06:36:00
20290,2015-03-14 03:57:36
20111,2015-03-13 06:38:29
20088,2015-03-13 04:39:06
20113,2015-03-13 07:05:31
20298,2015-03-14 04:24:13
20501,2015-03-15 18:04:49
20114,2015-03-13 07:16:20
20115,2015-03-13 07:29:24
20463,2015-03-15 07:45:17
19784,2015-03-12 03:20:33
20568,2015-03-16 04:20:29
20959,2015-03-18 22:39:47
20116,2015-03-13 07:50:07
20127,2015-03-13 09:54:35
20117,2015-03-13 08:01:54
19785,2015-03-12 03:20:58
20119,2015-03-13 08:17:10
20120,2015-03-13 08:35:13
20306,2015-03-14 05:12:11
20122,2015-03-13 08:55:24
20307,2015-03-14 05:56:21
20124,2015-03-13 09:11:22
20309,2015-03-14 06:18:31
20125,2015-03-13 09:11:29
20128,2015-03-13 09:58:12
20130,2015-03-13 10:14:20
20131,2015-03-13 10:18:35
20314,2015-03-14 07:58:16
20507,2015-03-15 18:42:42
19788,2015-03-12 03:33:11
20317,2015-03-14 08:54:53
20318,2015-03-14 09:19:17
20321,2015-03-14 11:26:05
20132,2015-03-13 10:19:13
19789,2015-03-12 03:33:37
20133,2015-03-13 10:25:55
20324,2015-03-14 00:04:49
20135,2015-03-13 10:27:49
20326,2015-03-14 00:54:32
20136,2015-03-13 11:14:31
20137,2015-03-13 00:20:31
20138,2015-03-13 00:20:47
20143,2015-03-13 00:59:46
20144,2015-03-13 13:02:26
20145,2015-03-13 13:09:44
20146,2015-03-13 13:18:50
20334,2015-03-14 15:32:45
20147,2015-03-13 13:50:43
20336,2015-03-14 15:46:47
20167,2015-03-13 16:52:47
20148,2015-03-13 14:12:01
20151,2015-03-13 15:23:36
20429,2015-03-15 02:56:29
20432,2015-03-15 03:28:59
20154,2015-03-13 15:45:05
20439,2015-03-15 04:26:59
20157,2015-03-13 15:50:30
20158,2015-03-13 15:54:43
20159,2015-03-13 15:57:22
20165,2015-03-13 16:44:16
20175,2015-03-13 17:32:52
20176,2015-03-13 17:36:35
20187,2015-03-13 19:11:58
20448,2015-03-15 05:11:03
20188,2015-03-13 19:20:00
20192,2015-03-13 19:32:11
19790,2015-03-12 03:39:48
20456,2015-03-15 05:44:46
20459,2015-03-15 06:34:11
20194,2015-03-13 19:47:56
20193,2015-03-13 19:42:24
20200,2015-03-13 20:25:33
20205,2015-03-13 20:42:41
20206,2015-03-13 20:43:06
20207,2015-03-13 20:43:18
20481,2015-03-15 14:20:27
20484,2015-03-15 15:09:15
20486,2015-03-15 15:31:32
19792,2015-03-12 04:05:12
20520,2015-03-15 21:18:59
20522,2015-03-15 21:19:58
20210,2015-03-13 20:47:08
20211,2015-03-13 20:48:02
19794,2015-03-12 04:11:46
20214,2015-03-13 20:53:18
20498,2015-03-15 17:14:39
20502,2015-03-15 18:10:19
20215,2015-03-13 20:54:38
20506,2015-03-15 18:33:49
20217,2015-03-13 20:59:33
20511,2015-03-15 20:02:47
20519,2015-03-15 21:11:21
20525,2015-03-15 22:16:07
20220,2015-03-13 21:12:02
20527,2015-03-15 22:33:19
20221,2015-03-13 21:12:54
20223,2015-03-13 21:14:57
20225,2015-03-13 21:25:24
20227,2015-03-13 21:29:20
20229,2015-03-13 21:36:39
20558,2015-03-16 03:38:01
20561,2015-03-16 03:42:47
20529,2015-03-15 22:45:19
19760,2015-03-12 01:23:12
20567,2015-03-16 04:20:11
20571,2015-03-16 04:47:54
20233,2015-03-13 21:49:57
20576,2015-03-16 06:13:04
20234,2015-03-13 21:52:27
20238,2015-03-13 22:11:25
19796,2015-03-12 04:40:45
20531,2015-03-15 23:09:38
20541,2015-03-16 00:37:31
